STAID,Y7Q10,STATE,LAT_GAGE,LNG_GAGE,LAT_GAGE_UTM,LNG_GAGE_UTM,STANAME,DRAIN_SQKM,HUC02,CLASS,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,LAT_CENT,LONG_CENT,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER,NDAMS_2009,DDENS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,MAJ_DDENS_2009,pre1940_NDAMS,pre1950_NDAMS,pre1960_NDAMS,pre1970_NDAMS,pre1980_NDAMS,pre1990_NDAMS,pre1940_DDENS,pre1950_DDENS,pre1960_DDENS,pre1970_DDENS,pre1980_DDENS,pre1990_DDENS,pre1940_STOR,pre1950_STOR,pre1960_STOR,pre1970_STOR,pre1980_STOR,pre1990_STOR,RAW_DIS_NEAREST_DAM,RAW_AVG_DIS_ALLDAMS,RAW_DIS_NEAREST_MAJ_DAM,RAW_AVG_DIS_ALL_MAJ_DAMS,CANALS_PCT,RAW_DIS_NEAREST_CANAL,RAW_AVG_DIS_ALLCANALS,CANALS_MAINSTEM_PCT,NPDES_MAJ_DENS,RAW_DIS_NEAREST_MAJ_NPDES,RAW_AVG_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,MINING92_PCT,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,FRAGUN_BASIN,HIRES_LENTIC_NUM,HIRES_LENTIC_DENS,HIRES_LENTIC_MEANSIZ,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,CDL_CORN,CDL_COTTON,CDL_RICE,CDL_SORGHUM,CDL_SOYBEANS,CDL_SUNFLOWERS,CDL_PEANUTS,CDL_BARLEY,CDL_DURUM_WHEAT,CDL_SPRING_WHEAT,CDL_WINTER_WHEAT,CDL_WWHT_SOY_DBL_CROP,CDL_OATS,CDL_ALFALFA,CDL_OTHER_HAYS,CDL_DRY_BEANS,CDL_POTATOES,CDL_FALLOW_IDLE,CDL_PASTURE_GRASS,CDL_ORANGES,CDL_OTHER_CROPS,CDL_ALL_OTHER_LAND,PDEN_2000_BLOCK,PDEN_DAY_LANDSCAN_2007,PDEN_NIGHT_LANDSCAN_2007,ROADS_KM_SQ_KM,RD_STR_INTERS,IMPNLCD06,NLCD01_06_DEV,HGA,HGB,HGAD,HGC,HGD,HGAC,HGBD,HGCD,HGBC,HGVAR,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS
2388000,5.6241,GA,34.567751,-85.160303,984555.625,1334660.5,"WEST ARMUCHEE CREEK NEAR SUBLIGNA, GA.",94.6,3,Ref,7,2.22,34.636049,-85.173764,143.08,141.39,14.49,14.7,21.59,0.305,22.1,8.8,0.089,9,69,69,295.1,103.8,296,103,104.6,101,10,6,10,6,815.2,4.1,0.099,14.6,13.15,16.39,11.33,11.35,10.75,11.32,9.52,11.09,8.77,12.05,12.61,4.34,6.12,10.28,15.03,19.44,23.46,25.29,24.89,21.69,15.54,9.92,5.53,sedimentary,100,sedimentary,rls,100,"Red clay, massive clay that is generally kaolinitic",rls,1.16,3,1.33,3.15E+12,0,0,0.28,42.4,4.4,7.1,12.68,173.9,605.5,86.9,100.6,111.2,85.8,56.4,33.8,23,13.3,14.5,16.6,34.3,61.4,637.8,74.9,13.47,11.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,17.5,0,0.13,0,0,37.3,71,0.751,3.7,3.26,70.06,21.7,0.05,0,3.15,0.09,0.01,0.01,0.07,39.64,12.85,17.58,2.42,2.16,16.41,5.29,0.27,0,0.31,0.02,0,0,2.5,0,0,0,0,0,0.01,0.08,0,0,7.12,0,0,0,0.3,0,0.06,89.6,6.14,3.5,6.62,1.02,0.44,0.25,0,0,56.94,0,26.42,16.64,0,0,0,0,0,0.14,1.18,1.43,0.47,5.39,47.27,83.4,61.01,76.03,32.12,48.29,19.6,0.31,295.58,299.2,480,219,286,45.3,233,0.307,0.257,8.4,134.2,-0.697,0.717
2388300,0.90574,GA,34.365923,-85.271343,977055.563,1311091.125,"HEATH CREEK NEAR ROME, GA.",38.1,3,Non-ref,26,1.95,34.344999,-85.31973,141.06,140.3,14.99,15,21.99,0.347,21.9,8.95,0.1,8.9,69,69,295.6,101.9,296,102,96.7,97,9.3,6,9,6,836.2,4,0.103,14.26,13,16.6,12,11.16,10.67,11.26,10.05,10.45,8.45,11.28,11.85,4.52,6.38,10.6,15.48,19.84,23.85,25.6,25.19,22.03,15.87,10.22,5.79,sedimentary,100,sedimentary,rls,100,"Red clay, massive clay that is generally kaolinitic",rls,1.28,3,1.16,3.15E+12,0,0,10.48,41.4,5,7.7,11.48,65.9,607.6,80.2,92.7,106.8,85.8,53.8,32.8,21.5,14.2,13.2,13.7,27,52.4,593.9,69.78,13.69,16.52,0,0,0,0,2,5.25,534.26,228.6,2,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4.5,3.3,4.5,0,-999,-999,0,0,-999,-999,595.5,5.61,0,1,847.8,31.1,17,0.446,234.7,2.32,77.2,3.72,10.11,0,2.15,0.16,0.01,0,0.56,42.33,17.58,17.29,3.01,2.91,3.39,0.33,0.15,0.02,0.11,0.01,0,0,0.05,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0.06,0,0,98.71,5.46,3.6,3.23,0.65,0.47,0.24,0,0,60.9,0,15.22,23.89,0,0,0,0,0,0.13,1.79,1.47,0.49,5.57,43.49,83.42,55.39,78.32,29.72,41.45,28.83,0.25,304.43,272.3,503,179,253,60.2,198,0.288,0.228,12.5,92.4,-0.041,0.999
2395120,5.1205,GA,34.242778,-84.889722,1013259.813,1301410.375,"TWO RUN CREEK NEAR KINGSTON, GA",84,3,Ref,15,2.04,34.293019,-84.851195,135.04,133.68,15.36,15.5,22.26,0.161,22.5,9.16,0.112,9.3,68.8,69,296.6,100.7,297,100,93.8,91,9.1,5.1,9,5,847.7,3.5,0.101,13.97,12.57,15.46,11.49,10.75,9.97,10.88,10.02,9.76,8.39,10.34,11.45,4.82,6.67,10.87,15.67,20,23.91,25.66,25.23,22.08,15.98,10.45,6.09,sedimentary,100,sedimentary,co/m,51.9,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,rls,0.88,4,1.31,3.15E+12,1.57,6.98,0.56,50.3,6.2,8.5,12.13,328.7,581.4,69.8,84.5,98,79.5,47.6,27.6,19,12,9.9,9.3,20.4,43.3,521,58.69,21.39,15.24,4.68,0,0,0,2,2.38,7.07,4.45,0,0,0,0,2,2,2,2,0,0,2.38,2.38,2.38,2.38,0,0,7.07,7.07,7.07,7.07,6.1,7.2,-999,-999,0,-999,-999,0,0,-999,-999,74.9,0,1.34,0,0,48.7,112,1.333,4.2,11.79,58.41,18.32,0.34,0,8.99,1.99,0.66,0.15,0.09,32.15,17.8,8.46,4.75,5.71,16.06,2.26,0.58,0,0.42,0.22,0,0,0.23,0,0,0,0,0,0,0.01,0,0,5.35,0,0,0,0.17,0,0,93.59,47.75,36.65,46.03,1.92,0.64,1.86,1.43,0,43.45,0,50.22,6.33,0,0,0,0,0,0.14,1.01,1.46,0.45,5.08,49.26,83.26,62.02,76.39,37.73,43.46,18.81,0.31,293.87,265.8,337,223,264,20.9,228,0.375,0.36,3.8,166.1,-0.971,0.24
2411800,2.4518,GA,33.797605,-85.117448,998267.938,1249580.125,"LITTLE RIVER NEAR BUCHANAN, GA.",52.3,3,Non-ref,16,2.65,33.762247,-85.108466,139.87,139.5,15.3,15.3,21.99,0.146,22.2,8.72,0.117,8.6,66,66,296.2,103.9,296,104,103,103,10.4,6,10,6,835.3,2,0.099,14.69,12.98,15.79,11.67,11.21,10.63,12.27,10.06,9.49,8.5,11.32,11.26,5.29,7.06,11,15.64,19.67,23.37,25.08,24.65,21.69,15.98,10.81,6.5,sedimentary,100,sedimentary,co/m,100,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m,0.68,3,1.42,3.15E+12,3.67,5.61,1.53,49.3,5,7,13.31,168,533,79.2,92,101,80.9,52.9,31.6,22.1,14,11.2,12.3,25.7,50,573,66.02,24.39,9.59,0,0,0,0,3,5.73,104.45,6.57,0,0,0,0,0,1,3,3,0,0,0,1.91,5.73,5.73,0,0,0,21.54,104.45,104.45,4.5,4.7,-999,-999,0,-999,-999,0,0,-999,-999,7,0,0,0,0,55,61,1.166,13.1,10.37,57.25,22.15,0.82,0,6.53,3.41,0.34,0.09,0.15,35.99,20.65,0.62,2.42,3.69,22.15,0,3.15,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0.21,0,0,97.71,62.86,35.2,61.56,2.75,0.53,1.93,1,0,72.06,0,27.94,0,0,0,0,0,0,0.14,1.63,1.4,0.36,5.63,49.76,92.67,60.17,89.91,31.05,35.92,33.03,0.28,311.13,378.2,437,340,376,19.3,341,0.394,0.371,4,11.5,0.98,0.2
2411930,10,GA,33.740939,-85.336342,978982.688,1241012.625,"TALLAPOOSA RIVER BELOW TALLAPOOSA, GEORGIA",704.8,3,Non-ref,16,1.92,33.825703,-85.167932,140.09,140.2,15.4,15.5,22.09,0.274,22.5,8.56,0.189,8.5,66.5,67,295.6,103.8,297,101,101.8,98,10.2,5.9,10,5,843.3,2.8,0.097,14.52,12.95,15.74,11.84,11.32,10.86,12.16,10.22,9.75,8.35,11.19,11.23,5.13,6.92,10.92,15.53,19.58,23.37,25.07,24.67,21.67,15.84,10.71,6.4,sedimentary,100,sedimentary,co/m,99.4,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m,0.82,5,2.2,3.15E+12,2.81,0,0.94,48.8,5.6,6.9,12.57,152.3,534.5,78.1,91.5,101.3,81.9,54,32.8,23,15,12.1,13,26.3,49.8,578.7,59.76,19.32,8.12,9.23,2.91,0,0.66,24,3.41,22.82,8.82,0,0,0,3,12,18,20,24,0,0.43,1.7,2.55,2.84,3.41,0,3.54,8.47,15.82,21.98,22.82,3.8,20.8,-999,-999,0,-999,-999,0,0.14,5.4,5.4,7.4,0.01,0.03,0,0,42.2,513,0.728,13,6.81,61.7,15.99,0.56,0,4.76,1.8,0.2,0.05,0.33,37.37,23.92,0.41,4.23,7.57,15.99,0,2.81,0,0.01,0,0,0,0.18,0,0,0,0,0,0,0,0,0,1.87,0,0,0,0.52,0,0.01,97.42,31.89,23.64,32.02,2.08,0.46,1.15,0.37,0,63.34,0,36.66,0,0,0,0,0,0,0.15,1.65,1.4,0.38,5.55,46.85,91.87,59.83,88.99,29.58,37.71,32.72,0.28,310.53,354.6,437,279,356,26.7,283,0.479,0.487,4.3,204,-0.913,-0.407
3545000,28.061,GA,34.904815,-83.716839,1110116.5,1387993.5,"HIWASSEE RIVER AT PRESLEY, GA.",117.7,6,Ref,5,2.98,34.847333,-83.721679,179.36,156.68,12.29,12.3,19.05,0.895,20.4,5.83,0.646,5.8,68.2,68,279.3,125.4,279,124,133.4,125,13.7,7.9,13,7,688.5,8.2,0.057,17.39,15.24,18.03,14.36,16.05,14.1,13.97,14.59,13.77,12.33,14.67,14.79,2.63,3.84,7.42,12,16.2,19.86,21.63,21.22,18.3,12.77,7.65,3.62,sedimentary,100,sedimentary,co/m,100,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m,0.93,3,1.36,6.02E+12,0,0,0.05,62.2,5.2,5.1,10.26,9,774.1,131.3,145,162.4,135.1,104.3,71.5,63,52.2,55.4,66.9,90.7,115.7,1193.7,65.75,19.07,15.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,3.7,0,0,0,0,16.5,10,0.085,6.2,4.37,91.75,2.79,0,0,4.31,0.06,0.01,0,0,85.86,3.95,1.93,0.57,0.44,2.76,0.03,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,98.5,6.02,5.14,6.16,1.23,0.79,0.24,0,0,82.13,0,17.87,0,0,0,0,0,0,0.13,3.56,1.43,0.73,5.87,45.09,89.43,44.61,83.31,15.8,37.76,46.44,0.2,362.48,854.7,1385,597,843,150.4,597,0.327,0.312,26.7,320.1,0.767,-0.642
3558000,117.35,GA,34.790085,-84.239916,1064673.375,1369276.25,"TOCCOA RIVER NEAR DIAL, GA.",456.7,6,Ref,6,2.28,34.729504,-84.131743,181.17,162.51,12.39,12.9,19.81,0.572,20.8,5.56,0.599,6.6,67.2,67,282.4,121.8,285,117,130.4,120,12.9,7.4,12,7,696.9,8.3,0.09,19.55,16.64,18.65,14.35,14.89,13.4,14.29,14.09,11.74,12.54,15.43,15.87,2.71,4.07,7.61,12.19,16.35,20.22,21.95,21.57,18.73,13.17,8.03,3.94,sedimentary,100,sedimentary,co/m,100,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m,0.97,4,2.48,6.02E+12,0.31,0,0.15,62.3,5.7,4.7,10.78,12.8,804.6,118.6,134.1,149.7,122.4,89.2,61.8,51.6,41.5,40.3,51.7,75.4,102.8,1039.1,62.62,18.56,11.22,7.59,0,0,0,5,1.09,1.71,1.02,0,0,2,2,2,5,5,5,0.44,0.44,0.44,1.09,1.09,1.09,1.12,1.12,1.12,1.71,1.71,1.71,2,12.6,-999,-999,0,-999,-999,0,0,-999,-999,3.2,0,0,0,0,12.6,78,0.171,8.7,2.62,94.38,2.25,0.04,0,2.6,0.02,0,0,0.01,81.18,9.34,3.86,0.28,0.32,2.21,0.04,0.09,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,98.56,3.45,1.83,3.78,1.14,0.48,0.12,0,0,81.69,0,18.31,0,0,0,0,0,0,0.13,3.56,1.43,0.73,5.86,45.01,89.45,44.58,83.34,15.81,37.69,46.5,0.2,352.88,787.1,1307,543,782,125.2,553,0.32,0.313,18.9,254.7,-0.264,-0.964
3560000,43.408,GA,34.981469,-84.38659,1048851.25,1388894.125,"FIGHTINGTOWN CREEK AT MCCAYSVILLE, GA.",182.9,6,Ref,9,2.47,34.904526,-84.442846,173.86,157.38,13.23,13.8,20.48,0.488,20.9,6.48,0.548,7,67.6,68,287.1,117.6,290,114,128.3,131,12.8,7.8,13,8,743.3,6,0.1,18.27,16.09,19.3,13.67,13.75,13.26,14.17,11.9,12.3,10.75,15.05,15.4,3.29,4.78,8.41,13.15,17.24,21.16,23.02,22.58,19.68,13.98,8.63,4.62,sedimentary,100,sedimentary,co/m,100,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m,0.96,4,2.38,6.02E+12,0.19,0,0.17,64.6,5.9,4.3,11.3,40.5,805.5,104.3,118.7,127.2,103.4,72.3,49.7,36,26.5,24.8,32,56.6,85.4,836.8,55.83,21.12,9.46,13.58,0,0,0,1,0.55,0.21,0.16,0,0,0,0,0,0,1,1,0,0,0,0,0.55,0.55,0,0,0,0,0.21,0.21,11.9,11.9,-999,-999,0,-999,-999,0,0,-999,-999,3.8,0,0,0,0,25.1,49,0.268,6.2,4.97,87.44,4.8,0.01,0,4.79,0.17,0.01,0,0.06,72.59,9.61,5.24,0.72,1.79,4.75,0.06,0.2,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,96.18,23.66,10.48,22.05,2.01,0.6,0.35,0,0,72.27,0,27.67,0.03,0,0.03,0,0,0,0.14,2.81,1.4,0.68,5.76,46.07,91.51,47.48,86.43,20.17,34.67,45.16,0.21,320.83,633.8,1126,450,587,128.8,483,0.272,0.203,14.7,58,0.53,0.848
23177483,0.80479,GA,30.9527,-83.268487,1209295.25,956332.063,"WITHLACOOCHEE RIVER AT MCMILLAN RD,NEAR BEMISS, GA",1290.2,3,Non-ref,17,1.52,31.228038,-83.335911,127.17,130.49,19,19.2,25.96,0.277,26.4,12.49,0.083,12.5,73,72,319.5,68.8,317,72,98.1,96,11.9,4.7,12,4,1005.8,0,0.052,13.89,11.16,13.04,9.09,8.11,12.14,13.38,12.54,9.61,6.71,7.81,9.67,10.39,11.98,15.4,19.09,22.93,26.02,27.18,26.93,24.93,19.9,14.87,11.08,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.8,5,1.4,3.11E+12,7.78,3.87,2.89,38.7,7.1,4.5,13.31,205.3,324.9,43,56.7,61.5,45,28.4,18.8,14.8,12,10.3,8.8,9.5,18.9,327.7,60.09,19.06,10.89,6.37,3.53,0,0.06,48,3.72,13.83,8.26,0,0,4,8,11,30,43,48,0.31,0.62,0.85,2.33,3.33,3.72,3.73,4.98,6.36,11.21,12.73,13.83,5.8,43.7,-999,-999,0,-999,-999,0,0.23,21.8,45.2,27,0.06,6.04,0,0,60.8,2982,2.311,12.5,7.61,30.62,37.65,0.55,0,5.14,1.78,0.45,0.23,0.08,3.31,23.67,3.64,1.86,4.92,8.54,29.11,14.81,1.91,2.39,10.54,0,0.02,1.08,0.01,5.56,0,0,0,0.04,0.08,0.01,0.02,1.06,0,0,4.96,3.7,0,1.33,69.21,37.46,36.07,36.24,1.79,0.62,1.49,0.3,0.54,46.74,4.63,15.25,15.58,0,17.26,0,0,0,0.1,4.7,1.56,0.67,2.66,60,95.03,34.41,92.38,21.09,16.32,62.59,0.12,413.67,75.2,124,39,72,14.7,39,0.426,0.388,0.7,150.4,-0.869,0.494
2110500,9.9,SC,33.912672,-78.715017,1577967.75,1349117.5,"WACCAMAW RIVER NEAR LONGS, SC",2908.3,3,Ref,16,1.61,34.21995,-78.600195,133.3,139.17,16.6,16.8,23.48,0.13,23.3,10.38,0.351,11.2,68.4,69,304.4,92.2,307,90,106.4,106,11.8,5.9,12,6,899.7,1,0.114,11.72,8.88,11.19,7.7,10.64,12.45,15.18,15.48,15.24,7.97,7.82,9.02,6.96,8.4,12.23,16.6,20.88,24.56,26.45,25.83,23.05,17.37,12.5,7.98,quarternary,100,quarternary,gp,88.1,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",al,0.72,6,1.69,3.04E+12,6.63,12.55,1.55,48.1,4.2,6.5,14.18,1821.8,426.4,56.1,59.1,62.1,41.1,27,21.9,17.4,20.8,29.8,23.6,22.6,34.6,416.1,42.07,14.32,8.83,5.45,1.81,3,24.53,3,0.1,0.13,0.11,0,0,1,1,1,2,2,2,0.03,0.03,0.03,0.07,0.07,0.07,0.11,0.11,0.11,0.13,0.13,0.13,30.6,49.3,-999,-999,16.02,11,41,0,0.1,29.4,40.8,27.2,0.02,0.85,0,0,40.2,2239,0.77,20.2,4.83,28.54,20.56,1.66,0,3.7,0.94,0.15,0.04,0.14,0.08,27,1.46,10.71,4.94,0.07,20.49,27.65,0.97,4.67,0.28,0,0.01,8.46,0,0.17,0,0,0,0.01,1.33,0.01,0,0.08,0,0,0.88,0.32,0,0.59,83.21,20.23,14.75,18.66,1.54,0.58,0.73,0.09,4.94,15.44,2.6,13.51,41.96,0,21.55,0,0,0,0.14,3.7,1.41,2.44,1.45,59.97,99.3,45.48,97.8,22.3,24.22,53.48,0.2,298.65,18.9,41,3,17,7.9,5,0.418,0.368,0.2,150.1,-0.867,0.499
2130900,20,SC,34.514042,-80.183124,1434103.5,1392062,"BLACK CREEK NEAR MCBEE, S. C.",295.4,3,Non-ref,12,1.11,34.636604,-80.244252,122.18,121.59,16.33,16.4,23.11,0.114,23.4,10.07,0.046,10.2,67,67,304.4,91.7,304,91,100.8,102,10.7,5.8,11,6,900.9,2,0.046,11.67,9.29,11.6,7.72,8.75,11.05,13.69,11.9,10.57,9.07,8.19,8.67,6.1,7.82,11.84,16.57,20.9,24.77,26.56,25.81,22.78,16.95,11.72,7.15,sedimentary,85.1,sedimentary,rs,61.3,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",rs,0.77,4,1.39,3.04E+12,5.9,1.2,0.59,46.7,4.3,1.4,12.48,44.5,428.4,51.1,59.3,63.9,43,24.6,16.7,13.9,11.2,8.7,12.5,15.6,26.3,346.8,60.87,17.73,9.5,10.37,0,0,1.52,15,5.08,9.05,4.57,0,0,3,5,6,13,14,15,1.02,1.69,2.03,4.4,4.74,5.08,2.08,3.34,3.64,8.27,8.58,9.05,4.6,15.9,-999,-999,0,-999,-999,0,0,-999,-999,6.9,0.69,0,0,0,35.4,147,0.498,11.9,6.2,49.13,10,0.62,0,4.18,1.65,0.3,0.06,1.06,10.46,34.48,4.19,2.25,19.73,3.64,6.36,10.75,0.27,0.56,0.07,0,0.01,1.8,0,0.03,0,0,0,0.03,0.14,0,0,1.28,0,0,2.05,6.39,0,0.36,87.3,14.28,13.22,13.55,1.89,0.5,1.13,0.05,54.3,13.44,1.99,11.83,11.71,0,6.73,0,0,0,0.08,7.56,1.55,0.62,4.65,60,97.39,24.24,95.35,12.74,12.63,74.63,0.13,259.08,129.1,220,70,129,26.3,72,0.394,0.393,3.1,114.8,-0.419,0.908
2131309,0,SC,34.638766,-80.388679,1413354,1402740.75,"FORK CREEK AT JEFFERSON, SC",63.4,3,Non-ref,21,1.41,34.688237,-80.372497,122.84,122.11,16.38,16.3,23.03,0.086,23.2,10.13,0.044,10.1,67,67,305.9,90.9,306,90,98.3,98,10,5,10,5,903.3,2,0.035,11.84,9.49,11.81,7.79,8.55,10.79,13.95,11.41,10.38,9.45,8.71,8.7,6.06,7.82,11.86,16.61,20.9,24.77,26.57,25.79,22.76,16.96,11.72,7.15,sedimentary,62.6,sedimentary,rsh,100,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh,0.97,3,1.3,3.04E+12,1.33,0,0.54,40.6,4.2,2.1,12.39,77.1,386.7,54,62.6,66.7,45,26,17,16,12.4,9.6,13.7,16.7,28.7,368.4,66.32,18.87,14.81,0,0,0,0,4,6.31,319.03,209.07,1,1.58,0,0,1,1,2,2,0,0,1.58,1.58,3.15,3.15,0,0,1.09,1.09,5.97,5.97,1.8,4.7,7.9,7.9,0,-999,-999,0,0,-999,-999,6.9,1.19,0,0,0,47.9,65,1.025,5.2,7.47,45.75,15.31,0.68,0,5.19,1.86,0.33,0.09,1.54,23.01,18.67,4.07,0.74,18.61,5.93,9.38,9.39,0.51,1.18,0.14,0,0.01,3.69,0,0.05,0,0,0,0.22,0.2,0,0,3.73,0,0,3.18,11.35,0,0.46,75.8,21.26,7.38,19.42,2.06,0.46,1.27,0.75,31,30,0,35,4,0,0,0,0,0,0.08,6.01,1.63,0.39,5,60,97.09,29.55,95.46,17.56,13.39,69.04,0.14,253.83,150.6,221,94,149,21.6,111,0.446,0.433,2.9,179.5,-1,0.009
2131472,0.31,SC,34.516265,-80.582851,1398143.125,1386350.625,"HANGING ROCK CREEK NR KERSHAW, SC",60.3,3,Non-ref,16,1.75,34.550475,-80.63299,121.4,121.5,16.1,16.1,22.9,0.167,23.3,9.95,0.092,9.8,67.3,67,308.9,86.6,309,86,96,95,10,5,10,5,889.4,3,0.03,11.81,9.35,11.8,8.48,8.87,10.33,13.05,10.95,10.71,9.21,8.62,8.24,6,7.64,11.66,16.33,20.68,24.6,26.38,25.66,22.61,16.87,11.57,6.93,sedimentary,73.8,sedimentary,rsh,100,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh,0.96,3,1.28,3.04E+12,4.32,3.74,0.57,40.3,3.9,4.3,12.24,124,389.8,54.6,61.5,67.6,48.3,28.5,18.9,16.8,12.9,10.5,12.9,18.5,28.9,379.9,60.81,31.64,7.56,0,0,0,0,3,4.98,21.88,12.25,0,0,0,0,0,2,3,3,0,0,0,3.32,4.98,4.98,0,0,0,3.48,21.88,21.88,1.1,2.5,-999,-999,0,-999,-999,0,0,-999,-999,25.5,0,0.21,0,0,49.8,65,1.078,5.3,8.84,66.18,17.26,0.59,0,5.57,2.72,0.45,0.1,0.02,34.53,25.54,6.11,1.34,4.88,17.25,0.01,0.89,0,0.21,0.03,0,0,0.31,0,0,0,0,0,0.02,0.04,0.01,0,2.16,0,0,1.14,11.37,0,0.08,84.64,49.23,34.1,47.18,2.45,0.48,1.7,0,7.42,84.8,0,7.26,0,0,0.52,0,0,0,0.11,3.17,1.44,0.4,5.72,52.68,95.07,41.5,91.42,22.52,22.93,54.55,0.22,254.76,168.7,232,108,168,23.7,111,0.489,0.484,3.5,140.2,-0.768,0.64
